,0,1,2,3,4,5,6,7,8,9,10,11
127,customer_id,41,fund,3697481864,general_purchase,FLNTDWHEDIQLIXJARBAI,digital,MyBank,"{\action\"": {\""amt\"": 113.27923882782962"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
128,customer_id,5,TWD_demand_deposit,3697490821,credit_card_payment,EOZAXPUSQGMNZBIHPGYR,digital,MyBank,"{\action\"": {\""amt\"": 616.0486387292614"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
129,customer_id,30,TWD_demand_deposit,3697490821,credit_card_payment,EOZAXPUSQGMNZBIHPGYR,digital,MyBank,"{\action\"": {\""amt\"": 616.0486387292614"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
130,customer_id,15,fund,3697494384,fixed_quota_purchase,SEEWXPNYWXWDDOPTNLRC,digital,MyBank,"{\action\"": {\""amt\"": 1553.734654949226"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
131,customer_id,40,fund,3697494384,fixed_quota_purchase,SEEWXPNYWXWDDOPTNLRC,digital,MyBank,"{\action\"": {\""amt\"": 1553.734654949226"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
132,customer_id,8,TWD_demand_deposit,3697509412,transfer,YTZDXGVCWDTDZHYJCGDX,digital,MyBank,"{\action\"": {\""amt\"": 495.4660181187054"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
133,customer_id,33,TWD_demand_deposit,3697509412,transfer,YTZDXGVCWDTDZHYJCGDX,digital,MyBank,"{\action\"": {\""amt\"": 495.4660181187054"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
134,customer_id,17,TWD_demand_deposit,3697515629,credit_card_payment,IONQRVMIQWPPDHINKOOU,digital,MyBank,"{\action\"": {\""amt\"": 1235.005574042655"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
135,customer_id,42,TWD_demand_deposit,3697515629,credit_card_payment,IONQRVMIQWPPDHINKOOU,digital,MyBank,"{\action\"": {\""amt\"": 1235.005574042655"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
136,customer_id,15,TWD_demand_deposit,3697528295,other_payment,ASIQVEEKHHGGXGSTEVDV,digital,MMB,"{\action\"": {\""amt\"": 37.072101435100876"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
137,customer_id,40,TWD_demand_deposit,3697528295,other_payment,ASIQVEEKHHGGXGSTEVDV,digital,MMB,"{\action\"": {\""amt\"": 37.072101435100876"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
138,customer_id,16,TWD_demand_deposit,3697529142,transfer,HNMONQKHDNWKPMWCPXFM,digital,MMB,"{\action\"": {\""amt\"": 636.647825896985"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
139,customer_id,41,TWD_demand_deposit,3697529142,transfer,HNMONQKHDNWKPMWCPXFM,digital,MMB,"{\action\"": {\""amt\"": 636.647825896985"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
140,customer_id,12,fund,3697532881,fixed_quota_purchase,PXANALODLWPLMJYQTMTC,digital,MMB,"{\action\"": {\""amt\"": 725.3551697112476"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
141,customer_id,37,fund,3697532881,fixed_quota_purchase,PXANALODLWPLMJYQTMTC,digital,MMB,"{\action\"": {\""amt\"": 725.3551697112476"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
142,customer_id,22,fund,3697540333,fixed_quota_purchase,BTSIKRNYQDPNBWFQVZNL,digital,MyBank,"{\action\"": {\""amt\"": 867.2977884590297"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
143,customer_id,47,fund,3697540333,fixed_quota_purchase,BTSIKRNYQDPNBWFQVZNL,digital,MyBank,"{\action\"": {\""amt\"": 867.2977884590297"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
144,customer_id,21,fund,3697544888,fixed_quota_purchase,XCXMVMVIORBGOSFTSTUC,digital,MMB,"{\action\"": {\""amt\"": 1977.5663153521527"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
145,customer_id,46,fund,3697544888,fixed_quota_purchase,XCXMVMVIORBGOSFTSTUC,digital,MMB,"{\action\"": {\""amt\"": 1977.5663153521527"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
146,customer_id,23,TWD_demand_deposit,3697560639,other_payment,CBFWINVTEGYRXVNTRHQQ,digital,MMB,"{\action\"": {\""amt\"": 1807.4650720338036"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
147,customer_id,48,TWD_demand_deposit,3697560639,other_payment,CBFWINVTEGYRXVNTRHQQ,digital,MMB,"{\action\"": {\""amt\"": 1807.4650720338036"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
148,customer_id,13,TWD_demand_deposit,3697560645,credit_card_payment,QZMDVZNRNBKVOXZKMXYK,digital,MyBank,"{\action\"": {\""amt\"": 1244.1226473187826"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
149,customer_id,38,TWD_demand_deposit,3697560645,credit_card_payment,QZMDVZNRNBKVOXZKMXYK,digital,MyBank,"{\action\"": {\""amt\"": 1244.1226473187826"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
150,customer_id,15,fund,3697568023,fixed_quota_purchase,GIHFZUFMUUPAVLAUAXXR,digital,MMB,"{\action\"": {\""amt\"": 506.9351309965784"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
151,customer_id,40,fund,3697568023,fixed_quota_purchase,GIHFZUFMUUPAVLAUAXXR,digital,MMB,"{\action\"": {\""amt\"": 506.9351309965784"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
152,customer_id,3,TWD_demand_deposit,3697575011,other_payment,ZUNQOMEGNSMZTTRJEYQG,digital,MMB,"{\action\"": {\""amt\"": 2479.441806107521"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
153,customer_id,28,TWD_demand_deposit,3697575011,other_payment,ZUNQOMEGNSMZTTRJEYQG,digital,MMB,"{\action\"": {\""amt\"": 2479.441806107521"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
154,customer_id,14,fund,3697577572,fixed_quota_purchase,OXVVOKDZSEDAZCXJUHLF,digital,MMB,"{\action\"": {\""amt\"": 453.34475724768134"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
155,customer_id,39,fund,3697577572,fixed_quota_purchase,OXVVOKDZSEDAZCXJUHLF,digital,MMB,"{\action\"": {\""amt\"": 453.34475724768134"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
156,customer_id,17,fund,3697581178,general_purchase,KTSGWZKYTJVSUSBGJOOV,digital,MMB,"{\action\"": {\""amt\"": 1658.8161694699359"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
157,customer_id,42,fund,3697581178,general_purchase,KTSGWZKYTJVSUSBGJOOV,digital,MMB,"{\action\"": {\""amt\"": 1658.8161694699359"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
158,customer_id,16,fund,3697587330,general_purchase,ZUTGUMDFLMXMSPFTCRWO,digital,MMB,"{\action\"": {\""amt\"": 56.32649467181624"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
159,customer_id,41,fund,3697587330,general_purchase,ZUTGUMDFLMXMSPFTCRWO,digital,MMB,"{\action\"": {\""amt\"": 56.32649467181624"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
160,customer_id,12,TWD_demand_deposit,3697596270,other_payment,BTDRQTCWMVHNRHEUIUIY,digital,MMB,"{\action\"": {\""amt\"": 2219.4437507514986"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
161,customer_id,37,TWD_demand_deposit,3697596270,other_payment,BTDRQTCWMVHNRHEUIUIY,digital,MMB,"{\action\"": {\""amt\"": 2219.4437507514986"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
162,customer_id,17,TWD_demand_deposit,3697596925,other_payment,ITQJCZCVUSFRQGUIVQOH,digital,MyBank,"{\action\"": {\""amt\"": 877.5831960759234"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
163,customer_id,42,TWD_demand_deposit,3697596925,other_payment,ITQJCZCVUSFRQGUIVQOH,digital,MyBank,"{\action\"": {\""amt\"": 877.5831960759234"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
164,customer_id,9,TWD_demand_deposit,3697616965,transfer,VONTYBKSSMSMFSLDHIYW,digital,MyBank,"{\action\"": {\""amt\"": 515.0831029623453"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
165,customer_id,34,TWD_demand_deposit,3697616965,transfer,VONTYBKSSMSMFSLDHIYW,digital,MyBank,"{\action\"": {\""amt\"": 515.0831029623453"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
166,customer_id,15,fund,3697622370,fixed_quota_purchase,REQHMAQHYEOXLUUXWBPB,digital,MMB,"{\action\"": {\""amt\"": 76.05562870750327"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
167,customer_id,40,fund,3697622370,fixed_quota_purchase,REQHMAQHYEOXLUUXWBPB,digital,MMB,"{\action\"": {\""amt\"": 76.05562870750327"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
168,customer_id,17,TWD_demand_deposit,3697623537,transfer,GETUONBJRNOLYRXCEPWX,digital,MyBank,"{\action\"": {\""amt\"": 793.3060828533426"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
169,customer_id,42,TWD_demand_deposit,3697623537,transfer,GETUONBJRNOLYRXCEPWX,digital,MyBank,"{\action\"": {\""amt\"": 793.3060828533426"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
170,customer_id,17,TWD_demand_deposit,3697624887,transfer,SJKYQKXYGSYCKLPZMLUS,digital,MyBank,"{\action\"": {\""amt\"": 904.0451371364225"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
171,customer_id,42,TWD_demand_deposit,3697624887,transfer,SJKYQKXYGSYCKLPZMLUS,digital,MyBank,"{\action\"": {\""amt\"": 904.0451371364225"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
172,customer_id,7,fund,3697627269,fixed_quota_purchase,VSATHIZBREQVHHZOXHHH,digital,MyBank,"{\action\"": {\""amt\"": 669.6521571931298"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
173,customer_id,32,fund,3697627269,fixed_quota_purchase,VSATHIZBREQVHHZOXHHH,digital,MyBank,"{\action\"": {\""amt\"": 669.6521571931298"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
174,customer_id,15,TWD_demand_deposit,3697635128,transfer,DJORSYRRJWLFSETADFHN,digital,MyBank,"{\action\"": {\""amt\"": 282.4493068458171"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
175,customer_id,40,TWD_demand_deposit,3697635128,transfer,DJORSYRRJWLFSETADFHN,digital,MyBank,"{\action\"": {\""amt\"": 282.4493068458171"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
176,customer_id,21,TWD_demand_deposit,3697639633,credit_card_payment,ZYFQWACUPZHAOGNDTKYO,digital,MMB,"{\action\"": {\""amt\"": 1726.680994851622"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
177,customer_id,46,TWD_demand_deposit,3697639633,credit_card_payment,ZYFQWACUPZHAOGNDTKYO,digital,MMB,"{\action\"": {\""amt\"": 1726.680994851622"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
178,customer_id,4,fund,3697642898,general_purchase,NEPMVZHCITDOZZVVSCLV,digital,MMB,"{\action\"": {\""amt\"": 640.0055507589741"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
179,customer_id,29,fund,3697642898,general_purchase,NEPMVZHCITDOZZVVSCLV,digital,MMB,"{\action\"": {\""amt\"": 640.0055507589741"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
180,customer_id,16,fund,3697658819,general_purchase,WVLSHEJIRDPTXPZIFUHT,digital,MMB,"{\action\"": {\""amt\"": 1649.2345734769747"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
181,customer_id,41,fund,3697658819,general_purchase,WVLSHEJIRDPTXPZIFUHT,digital,MMB,"{\action\"": {\""amt\"": 1649.2345734769747"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
182,customer_id,10,fund,3697671167,general_purchase,GOANYJCAPFAODAOUMRJZ,digital,MMB,"{\action\"": {\""amt\"": 158.33575870329207"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
183,customer_id,35,fund,3697671167,general_purchase,GOANYJCAPFAODAOUMRJZ,digital,MMB,"{\action\"": {\""amt\"": 158.33575870329207"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
184,customer_id,15,TWD_demand_deposit,3697679950,other_payment,ZLHWJJTVHJLWYZETZZUP,digital,MMB,"{\action\"": {\""amt\"": 924.115450271749"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
185,customer_id,40,TWD_demand_deposit,3697679950,other_payment,ZLHWJJTVHJLWYZETZZUP,digital,MMB,"{\action\"": {\""amt\"": 924.115450271749"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
186,customer_id,16,TWD_demand_deposit,3697684109,other_payment,BNDERUOVYWFDKRIKRPER,digital,MyBank,"{\action\"": {\""amt\"": 767.4700875658389"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
187,customer_id,41,TWD_demand_deposit,3697684109,other_payment,BNDERUOVYWFDKRIKRPER,digital,MyBank,"{\action\"": {\""amt\"": 767.4700875658389"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
188,customer_id,16,fund,3697697377,general_purchase,LBHWVTWFHACBKSSZFGNB,digital,MMB,"{\action\"": {\""amt\"": 382.02261779350886"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
189,customer_id,41,fund,3697697377,general_purchase,LBHWVTWFHACBKSSZFGNB,digital,MMB,"{\action\"": {\""amt\"": 382.02261779350886"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
190,customer_id,15,fund,3697698838,general_purchase,ZLHLJMZZYPCNFMBWRTGF,digital,MyBank,"{\action\"": {\""amt\"": 181.2412944713741"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
191,customer_id,40,fund,3697698838,general_purchase,ZLHLJMZZYPCNFMBWRTGF,digital,MyBank,"{\action\"": {\""amt\"": 181.2412944713741"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
192,customer_id,15,TWD_demand_deposit,3697700484,credit_card_payment,OQJXYNQCIJAJESINFNWT,digital,MMB,"{\action\"": {\""amt\"": 1290.6460199497049"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
193,customer_id,40,TWD_demand_deposit,3697700484,credit_card_payment,OQJXYNQCIJAJESINFNWT,digital,MMB,"{\action\"": {\""amt\"": 1290.6460199497049"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
194,customer_id,15,TWD_demand_deposit,3697700636,credit_card_payment,MBVEAIFNAUMEWNZAXXLZ,digital,MyBank,"{\action\"": {\""amt\"": 411.0194218753228"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
195,customer_id,40,TWD_demand_deposit,3697700636,credit_card_payment,MBVEAIFNAUMEWNZAXXLZ,digital,MyBank,"{\action\"": {\""amt\"": 411.0194218753228"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
196,customer_id,17,fund,3697707365,fixed_quota_purchase,ZQWBCUQTPFKAHWVUFMWZ,digital,MMB,"{\action\"": {\""amt\"": 116.73648078605005"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
197,customer_id,42,fund,3697707365,fixed_quota_purchase,ZQWBCUQTPFKAHWVUFMWZ,digital,MMB,"{\action\"": {\""amt\"": 116.73648078605005"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
198,customer_id,24,TWD_demand_deposit,3697719943,credit_card_payment,QDBQEPDKSRKPHRMIIOKU,digital,MMB,"{\action\"": {\""amt\"": 908.194852155767"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
199,customer_id,49,TWD_demand_deposit,3697719943,credit_card_payment,QDBQEPDKSRKPHRMIIOKU,digital,MMB,"{\action\"": {\""amt\"": 908.194852155767"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
200,customer_id,23,fund,3697730478,fixed_quota_purchase,QKEFUINUWPTNEDODHGMQ,digital,MyBank,"{\action\"": {\""amt\"": 669.0113462772505"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
201,customer_id,48,fund,3697730478,fixed_quota_purchase,QKEFUINUWPTNEDODHGMQ,digital,MyBank,"{\action\"": {\""amt\"": 669.0113462772505"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
202,customer_id,14,fund,3697741414,general_purchase,HJCTJHQRJLFWTTIHYHIU,digital,MMB,"{\action\"": {\""amt\"": 176.67996348907147"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
203,customer_id,39,fund,3697741414,general_purchase,HJCTJHQRJLFWTTIHYHIU,digital,MMB,"{\action\"": {\""amt\"": 176.67996348907147"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
204,customer_id,8,TWD_demand_deposit,3697743729,transfer,VYBUPLRHUNWPRRVXEAPM,digital,MyBank,"{\action\"": {\""amt\"": 1493.2961877701118"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
205,customer_id,33,TWD_demand_deposit,3697743729,transfer,VYBUPLRHUNWPRRVXEAPM,digital,MyBank,"{\action\"": {\""amt\"": 1493.2961877701118"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
206,customer_id,15,TWD_demand_deposit,3697748738,credit_card_payment,XTZQOSRBSOSDXCVKUCRE,digital,MMB,"{\action\"": {\""amt\"": 1271.4646248241766"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
207,customer_id,40,TWD_demand_deposit,3697748738,credit_card_payment,XTZQOSRBSOSDXCVKUCRE,digital,MMB,"{\action\"": {\""amt\"": 1271.4646248241766"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
208,customer_id,17,fund,3697749339,general_purchase,ZRLIUWRNSVHMSKTUXJWV,digital,MyBank,"{\action\"": {\""amt\"": 824.4064437000906"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
209,customer_id,42,fund,3697749339,general_purchase,ZRLIUWRNSVHMSKTUXJWV,digital,MyBank,"{\action\"": {\""amt\"": 824.4064437000906"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
210,customer_id,25,TWD_demand_deposit,3697750887,transfer,VNWTCPBTLELSYTHKQBYT,digital,MMB,"{\action\"": {\""amt\"": 937.5397563099478"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
211,customer_id,50,TWD_demand_deposit,3697750887,transfer,VNWTCPBTLELSYTHKQBYT,digital,MMB,"{\action\"": {\""amt\"": 937.5397563099478"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
212,customer_id,23,fund,3697771257,general_purchase,ZHOEDGBWFRNNSHYTHWZM,digital,MMB,"{\action\"": {\""amt\"": 1508.3856006308872"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
213,customer_id,48,fund,3697771257,general_purchase,ZHOEDGBWFRNNSHYTHWZM,digital,MMB,"{\action\"": {\""amt\"": 1508.3856006308872"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
214,customer_id,12,TWD_demand_deposit,3697771595,transfer,JBHNCHOAOBCNUMVLYZOZ,digital,MMB,"{\action\"": {\""amt\"": 1365.3694776350853"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
215,customer_id,37,TWD_demand_deposit,3697771595,transfer,JBHNCHOAOBCNUMVLYZOZ,digital,MMB,"{\action\"": {\""amt\"": 1365.3694776350853"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
216,customer_id,22,TWD_demand_deposit,3697779487,other_payment,WEXEWQCXILZGJUYXCOCX,digital,MyBank,"{\action\"": {\""amt\"": 1088.2116443717814"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
217,customer_id,47,TWD_demand_deposit,3697779487,other_payment,WEXEWQCXILZGJUYXCOCX,digital,MyBank,"{\action\"": {\""amt\"": 1088.2116443717814"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
218,customer_id,21,fund,3697787034,fixed_quota_purchase,KQNTGMWLNQEYXKHNEQJJ,digital,MMB,"{\action\"": {\""amt\"": 1684.3055176940277"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
219,customer_id,46,fund,3697787034,fixed_quota_purchase,KQNTGMWLNQEYXKHNEQJJ,digital,MMB,"{\action\"": {\""amt\"": 1684.3055176940277"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
220,customer_id,6,fund,3697819782,general_purchase,QGOZUMHWYUKLBDVXMJYF,digital,MMB,"{\action\"": {\""amt\"": 812.7258126950574"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
221,customer_id,31,fund,3697819782,general_purchase,QGOZUMHWYUKLBDVXMJYF,digital,MMB,"{\action\"": {\""amt\"": 812.7258126950574"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
222,customer_id,16,TWD_demand_deposit,3697824818,transfer,CIFGJLRXDFTVFCAKJDCB,digital,MMB,"{\action\"": {\""amt\"": 720.7083460497743"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
223,customer_id,41,TWD_demand_deposit,3697824818,transfer,CIFGJLRXDFTVFCAKJDCB,digital,MMB,"{\action\"": {\""amt\"": 720.7083460497743"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
224,customer_id,23,TWD_demand_deposit,3697825598,other_payment,ARAKALSKQPUXHXLZNQKZ,digital,MyBank,"{\action\"": {\""amt\"": 363.37319773961644"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
225,customer_id,48,TWD_demand_deposit,3697825598,other_payment,ARAKALSKQPUXHXLZNQKZ,digital,MyBank,"{\action\"": {\""amt\"": 363.37319773961644"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
226,customer_id,4,TWD_demand_deposit,3697842567,transfer,XSKXMWTOMLCPPRJOCDCV,digital,MMB,"{\action\"": {\""amt\"": 311.6065642923487"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
227,customer_id,29,TWD_demand_deposit,3697842567,transfer,XSKXMWTOMLCPPRJOCDCV,digital,MMB,"{\action\"": {\""amt\"": 311.6065642923487"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
228,customer_id,6,fund,3697850348,general_purchase,VKGXRSLUTVRSMNDELDJP,digital,MyBank,"{\action\"": {\""amt\"": 5.836076244178591"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
229,customer_id,31,fund,3697850348,general_purchase,VKGXRSLUTVRSMNDELDJP,digital,MyBank,"{\action\"": {\""amt\"": 5.836076244178591"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
230,customer_id,14,fund,3697850561,fixed_quota_purchase,DPUCGYDTMLBKMLAQUVKL,digital,MMB,"{\action\"": {\""amt\"": 1466.8361980068573"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
231,customer_id,39,fund,3697850561,fixed_quota_purchase,DPUCGYDTMLBKMLAQUVKL,digital,MMB,"{\action\"": {\""amt\"": 1466.8361980068573"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
232,customer_id,15,fund,3697867544,fixed_quota_purchase,TEBRBGKMQMMVKWEFYCYM,digital,MMB,"{\action\"": {\""amt\"": 758.1190070272288"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
233,customer_id,40,fund,3697867544,fixed_quota_purchase,TEBRBGKMQMMVKWEFYCYM,digital,MMB,"{\action\"": {\""amt\"": 758.1190070272288"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
234,customer_id,15,fund,3697875011,fixed_quota_purchase,HPBIKGEEVZLWQJGNEDGQ,digital,MMB,"{\action\"": {\""amt\"": 401.3853753972323"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
235,customer_id,40,fund,3697875011,fixed_quota_purchase,HPBIKGEEVZLWQJGNEDGQ,digital,MMB,"{\action\"": {\""amt\"": 401.3853753972323"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
236,customer_id,12,TWD_demand_deposit,3697876860,credit_card_payment,OLJUPLDKXBTOUBHMBYKF,digital,MMB,"{\action\"": {\""amt\"": 2815.4751328404113"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
237,customer_id,37,TWD_demand_deposit,3697876860,credit_card_payment,OLJUPLDKXBTOUBHMBYKF,digital,MMB,"{\action\"": {\""amt\"": 2815.4751328404113"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
238,customer_id,3,TWD_demand_deposit,3697882595,other_payment,YAHDLKNGALJHPPTNUCWT,digital,MMB,"{\action\"": {\""amt\"": 3061.9791514011877"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
239,customer_id,28,TWD_demand_deposit,3697882595,other_payment,YAHDLKNGALJHPPTNUCWT,digital,MMB,"{\action\"": {\""amt\"": 3061.9791514011877"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
240,customer_id,5,fund,3697895689,general_purchase,GSNOHIHGYHNJYWVCKKYP,digital,MyBank,"{\action\"": {\""amt\"": 1062.0028752786134"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
241,customer_id,30,fund,3697895689,general_purchase,GSNOHIHGYHNJYWVCKKYP,digital,MyBank,"{\action\"": {\""amt\"": 1062.0028752786134"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
242,customer_id,15,TWD_demand_deposit,3697896445,other_payment,RXTPLLWNYEXOYCMYRDNC,digital,MyBank,"{\action\"": {\""amt\"": 2507.064956542055"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
243,customer_id,40,TWD_demand_deposit,3697896445,other_payment,RXTPLLWNYEXOYCMYRDNC,digital,MyBank,"{\action\"": {\""amt\"": 2507.064956542055"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
244,customer_id,21,TWD_demand_deposit,3697897614,credit_card_payment,NAALCZOXZJLHWOCEDFXW,digital,MMB,"{\action\"": {\""amt\"": 71.0776843480676"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
245,customer_id,46,TWD_demand_deposit,3697897614,credit_card_payment,NAALCZOXZJLHWOCEDFXW,digital,MMB,"{\action\"": {\""amt\"": 71.0776843480676"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
246,customer_id,12,fund,3697898400,general_purchase,ZODYAGNLOFRZZYXTTEZG,digital,MMB,"{\action\"": {\""amt\"": 1375.4180131876606"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
247,customer_id,37,fund,3697898400,general_purchase,ZODYAGNLOFRZZYXTTEZG,digital,MMB,"{\action\"": {\""amt\"": 1375.4180131876606"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
248,customer_id,25,fund,3697901602,fixed_quota_purchase,ZUMWBESKVWVHCVMUPJHB,digital,MyBank,"{\action\"": {\""amt\"": 652.9211471834567"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
249,customer_id,50,fund,3697901602,fixed_quota_purchase,ZUMWBESKVWVHCVMUPJHB,digital,MyBank,"{\action\"": {\""amt\"": 652.9211471834567"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
250,customer_id,25,TWD_demand_deposit,3697907095,credit_card_payment,CAMQKWAYSHGYYBDVFRZP,digital,MyBank,"{\action\"": {\""amt\"": 2001.395841328223"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
251,customer_id,50,TWD_demand_deposit,3697907095,credit_card_payment,CAMQKWAYSHGYYBDVFRZP,digital,MyBank,"{\action\"": {\""amt\"": 2001.395841328223"," \""currency_code\"": \""USD\""}}""",3696969600,mybank
252,customer_id,14,fund,3697920879,general_purchase,IBHWXJZZTXYCMEYEXMBC,digital,MMB,"{\action\"": {\""amt\"": 995.5682866547046"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
253,customer_id,39,fund,3697920879,general_purchase,IBHWXJZZTXYCMEYEXMBC,digital,MMB,"{\action\"": {\""amt\"": 995.5682866547046"," \""currency_code\"": \""TWD\""}}""",3696969600,mybank
